DOI,Compound_Name,IUPAC_Name,SMILES,SMILES_Source,Degradation_Target,Recruiter,Assay,Cell_Line,DC50,DC50_units,DC50_h,Dmax,Dmax_h,Dmax_conc,Standard_InChIKey,Standard_InChIKey_Source,IUPAC_Name_Source,Connectivity_Key
10.1021/acs.jmedchem.1c02175,10b,"N-((3S,5R)-1-(5-Chloro-4-(((S)-2-cyclopropyl-3,3-difluoro-7-methyl-6-oxo-1,2,3,4,6,7-hexahydro-[1,4]oxazepino[2,3-c]quinolin-10-yl)amino)pyrimidin-2-yl)-5-methylpiperidin-3-yl)acetamide",ClC=1C(=NC(=NC1)N1C[C@H](C[C@H](C1)C)NC(C)=O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,<30,,,YJEGTRPXGMXUTO-OSDILXSKSA-N,OPSIN,,YJEGTRPXGMXUTO
10.1021/acs.jmedchem.1c02175,11a,"(S)-10-((5-Chloro-2-((3R,5S)-3-(dimethylamino)-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](C[C@@H](C1)C)N(C)C)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,9.8,nM,,56.40,,,HPQGUGFUKNXBFU-MBSHLRGSSA-N,OPSIN,,HPQGUGFUKNXBFU
10.1021/acs.jmedchem.1c02175,11b,"(S)-10-((5-Chloro-2-((3S,5R)-3-(dimethylamino)-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](C[C@H](C1)C)N(C)C)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,<30,,,HPQGUGFUKNXBFU-SKDDIYDISA-N,OPSIN,,HPQGUGFUKNXBFU
10.1021/acs.jmedchem.1c02175,13a,"(S)-10-((5-Chloro-2-((3R,5R)-3-hydroxy-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](C[C@H](C1)C)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,<30,,,GSGDUDAFETZSPM-XNVILDLWSA-N,OPSIN,,GSGDUDAFETZSPM
10.1021/acs.jmedchem.1c02175,13b,"(S)-10-((5-chloro-2-((3S,5S)-3-hydroxy-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](C[C@@H](C1)C)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,<30,,,GSGDUDAFETZSPM-ODIUBACGSA-N,OPSIN,,GSGDUDAFETZSPM
10.1021/acs.jmedchem.1c02175,14a,"(S)-10-((5-chloro-2-((R)-3-hydroxypiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](CCC1)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,34.93,,,JUMCUPDSIABGSG-VFNWGFHPSA-N,OPSIN,,JUMCUPDSIABGSG
10.1021/acs.jmedchem.1c02175,14b,"(S)-10-((5-chloro-2-((S)-3-hydroxypiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](CCC1)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,<30,,,JUMCUPDSIABGSG-BTYIYWSLSA-N,OPSIN,,JUMCUPDSIABGSG
10.1021/acs.jmedchem.1c02175,15a,"(S)-10-((5-chloro-2-((S)-3-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](CCC1)C)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,6.3,nM,,85.55,,,BBIACINZYUBHFF-FPTDNZKUSA-N,OPSIN,,BBIACINZYUBHFF
10.1021/acs.jmedchem.1c02175,15b,"(S)-10-((5-Chloro-2-((R)-3-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](CCC1)C)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,32.6,nM,,72.07,,,BBIACINZYUBHFF-PEBXRYMYSA-N,OPSIN,,BBIACINZYUBHFF
10.1021/acs.jmedchem.1c02175,3,"5-((5-Chloro-2-(4,4-difluoro-3-hydroxypiperidin-1-yl)pyrimidin-4-yl)amino)-3-(3-hydroxy-3-methylbutyl)-1-methyl-1,3-dihydro-2H-benzo[d]imidazol-2-one",ClC=1C(=NC(=NC1)N1CC(C(CC1)(F)F)O)NC1=CC2=C(N(C(N2CCC(C)(C)O)=O)C)C=C1,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,275.9,nM,,77.55,,,TUBBGJWQRZERCH-UHFFFAOYSA-N,OPSIN,,TUBBGJWQRZERCH
10.1021/acs.jmedchem.1c02175,4,"5-((5-Chloro-2-(4,4-difluoro-3-(hydroxymethyl)piperidin-1-yl)pyrimidin-4-yl)amino)-3-(3-hydroxy-3-methylbutyl)-1-methyl-1,3-dihydro-2H-benzo[d]imidazol-2-one",ClC=1C(=NC(=NC1)N1CC(C(CC1)(F)F)CO)NC1=CC2=C(N(C(N2CCC(C)(C)O)=O)C)C=C1,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,80.2,nM,,87.60,,,AXXSGZFGJNDDCH-UHFFFAOYSA-N,OPSIN,,AXXSGZFGJNDDCH
10.1021/acs.jmedchem.1c02175,5,"5-((5-Chloro-2-(3-hydroxy-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-3-(3-hydroxy-3-methylbutyl)-1-methyl-1,3-dihydro-2H-benzo[d]imidazol-2-one",ClC=1C(=NC(=NC1)N1CC(CC(C1)C)O)NC1=CC2=C(N(C(N2CCC(C)(C)O)=O)C)C=C1,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,35,nM,,89,,,QKIKTQLOBNLUOX-UHFFFAOYSA-N,OPSIN,,QKIKTQLOBNLUOX
10.1021/acs.jmedchem.1c02175,8a,"(S)-10-((5-Chloro-2-((S)-4,4-difluoro-3-hydroxypiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](C(CC1)(F)F)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,7.1,nM,,59.57,,,VMGLHACLWFOJMH-PXNSSMCTSA-N,OPSIN,,VMGLHACLWFOJMH
10.1021/acs.jmedchem.1c02175,8b,"(S)-10-((5-Chloro-2-((R)-4,4-difluoro-3-hydroxypiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](C(CC1)(F)F)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,<30,,,VMGLHACLWFOJMH-XLIONFOSSA-N,OPSIN,,VMGLHACLWFOJMH
10.1021/acs.jmedchem.1c02175,9a,"(S)-10-((5-Chloro-2-((R)-4,4-difluoro-3-(hydroxymethyl)piperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](C(CC1)(F)F)CO)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,2.7,nM,,83,,,WAMJDHFDXROKDA-SZNDQCEHSA-N,OPSIN,,WAMJDHFDXROKDA
10.1021/acs.jmedchem.1c02175,9b,"(S)-10-((5-Chloro-2-((S)-4,4-difluoro-3-(hydroxymethyl)piperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](C(CC1)(F)F)CO)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,44.73,,,WAMJDHFDXROKDA-QKKBWIMNSA-N,OPSIN,,WAMJDHFDXROKDA
10.1021/acs.jmedchem.1c02175,CCT369260,"5-((5-Chloro-2-((3R,5S)-4,4-difluoro-3,5-dimethylpiperidin-1-yl)pyrimidin-4-yl)amino)-3-(3-hydroxy-3-methylbutyl)-1-methyl-1,3-dihydro-2H-benzo[d]imidazol-2-one",ClC=1C(=NC(=NC1)N1C[C@H](C([C@H](C1)C)(F)F)C)NC1=CC2=C(N(C(N2CCC(C)(C)O)=O)C)C=C1,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,54,nM,,99,,,VFNPUAOAEFMXQI-GASCZTMLSA-N,OPSIN,,VFNPUAOAEFMXQI
10.1021/acs.jmedchem.1c02175,CCT373566,"(S)-10-((5-Chloro-2-((3R,5S)-3-hydroxy-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](C[C@@H](C1)C)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,Karpas 422,1.0,nM,,85,,,GSGDUDAFETZSPM-IATAILRESA-N,OPSIN,,GSGDUDAFETZSPM
10.1021/acs.jmedchem.1c02175,CCT373566,"(S)-10-((5-Chloro-2-((3R,5S)-3-hydroxy-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@@H](C[C@@H](C1)C)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,0.7,nM,,92,,,GSGDUDAFETZSPM-IATAILRESA-N,OPSIN,,GSGDUDAFETZSPM
10.1021/acs.jmedchem.1c02175,CCT373567,"(S)-10-((5-Chloro-2-((3S,5R)-3-hydroxy-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](C[C@H](C1)C)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,Karpas 422,>2000,nM,,,,,GSGDUDAFETZSPM-DHZVRSILSA-N,OPSIN,,GSGDUDAFETZSPM
10.1021/acs.jmedchem.1c02175,CCT373567,"(S)-10-((5-Chloro-2-((3S,5R)-3-hydroxy-5-methylpiperidin-1-yl)pyrimidin-4-yl)amino)-2-cyclopropyl-3,3-difluoro-7-methyl-1,2,3,4-tetrahydro-[1,4]oxazepino[2,3-c]quinolin-6(7H)-one",ClC=1C(=NC(=NC1)N1C[C@H](C[C@H](C1)C)O)NC1=CC=2C3=C(C(N(C2C=C1)C)=O)OCC([C@@H](N3)C3CC3)(F)F,OPSIN,BCL6,SIAH1,MSD degrader assay,OCI-Ly1,>2000,nM,,>30,,,GSGDUDAFETZSPM-DHZVRSILSA-N,OPSIN,,GSGDUDAFETZSPM
10.1021/jacs.3c08307,13-7,,,,BRD9,VHL,HiBiT degradation assay (+ MLN4924),HEK293T,2300.0,nM,15,,,,,,,
10.1021/jacs.3c08307,13-7,,,,BRD9,VHL,HiBiT degradation assay,HEK293T,108.0,nM,15,,,,,,,
10.1038/s41467-025-58431-z,10,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,,,6,39,6,,,,,
10.1038/s41467-025-58431-z,11,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,>1000,nM,6,39,6,,,,,
10.1038/s41467-025-58431-z,12,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,5.7,nM,6,68,6,,,,,
10.1038/s41467-025-58431-z,13,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,16,nM,6,69,6,,,,,
10.1038/s41467-025-58431-z,14,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,18,nM,6,64,6,,,,,
10.1038/s41467-025-58431-z,15,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,5.9,nM,6,84,6,,,,,
10.1038/s41467-025-58431-z,16b,,,,CK1α,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,7,6,,,,,
10.1038/s41467-025-58431-z,16b,,,,GSPT1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,13,6,,,,,
10.1038/s41467-025-58431-z,16b,,,,IKZF1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,7,6,,,,,
10.1038/s41467-025-58431-z,16b,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,4.1,nM,6,89,6,,,,,
10.1038/s41467-025-58431-z,16b,,,,IKZF3,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,9,6,,,,,
10.1038/s41467-025-58431-z,16b,,,,SALL4,CRBN,HiBiT degradation assay,HEK293,>1000,nM,6,27,6,,,,,
10.1038/s41467-025-58431-z,16,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,0.8,nM,6,89,6,,,,,
10.1038/s41467-025-58431-z,5,,,,CK1α,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,12,6,,,,,
10.1038/s41467-025-58431-z,5,,,,GSPT1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,0,6,,,,,
10.1038/s41467-025-58431-z,5,,,,IKZF1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,5,6,,,,,
10.1038/s41467-025-58431-z,5,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,9.7,nM,6,70,6,,,,,
10.1038/s41467-025-58431-z,5,,,,IKZF3,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,7,6,,,,,
10.1038/s41467-025-58431-z,5,,,,SALL4,CRBN,HiBiT degradation assay,HEK293,>1000,nM,6,33,6,,,,,
10.1038/s41467-025-58431-z,7,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,,,6,38,6,,,,,
10.1038/s41467-025-58431-z,8,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,,,6,33,6,,,,,
10.1038/s41467-025-58431-z,9,,,,IKZF2,CRBN,HiBiT degradation assay,HEK293,,,6,17,6,,,,,
10.1038/s41467-025-58431-z,DKY709,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=CC=CC=C5,PUBCHEM,CK1α,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,15,6,,OMISHRJQMYQPMG-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,OMISHRJQMYQPMG
10.1038/s41467-025-58431-z,DKY709,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=CC=CC=C5,PUBCHEM,GSPT1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,16,6,,OMISHRJQMYQPMG-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,OMISHRJQMYQPMG
10.1038/s41467-025-58431-z,DKY709,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=CC=CC=C5,PUBCHEM,IKZF1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,14,6,,OMISHRJQMYQPMG-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,OMISHRJQMYQPMG
10.1038/s41467-025-58431-z,DKY709,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=CC=CC=C5,PUBCHEM,IKZF2,CRBN,HiBiT degradation assay,HEK293,1.5,nM,6,73,6,,OMISHRJQMYQPMG-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,OMISHRJQMYQPMG
10.1038/s41467-025-58431-z,DKY709,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=CC=CC=C5,PUBCHEM,IKZF2,CRBN,flow cytometry,primary human Tregs,12,nM,6,73,6,,OMISHRJQMYQPMG-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,OMISHRJQMYQPMG
10.1038/s41467-025-58431-z,DKY709,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=CC=CC=C5,PUBCHEM,IKZF3,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,20,6,,OMISHRJQMYQPMG-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,OMISHRJQMYQPMG
10.1038/s41467-025-58431-z,DKY709,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione",C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=CC=CC=C5,PUBCHEM,SALL4,CRBN,HiBiT degradation assay,HEK293,4.9,nM,6,55,6,,OMISHRJQMYQPMG-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,OMISHRJQMYQPMG
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,CK1α,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,10,6,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,GSPT1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,14,6,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,IKZF1,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,11,6,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,IKZF2,CRBN,FACS,Jurkat,6.3,nM,24,65,24,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,IKZF2,CRBN,HiBiT degradation assay,HEK293,0.7,nM,6,91,6,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,IKZF2,CRBN,flow cytometry,primary human Tregs,6,nM,6,92,6,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,IKZF3,CRBN,HiBiT degradation assay,HEK293,> 10000,nM,6,17,6,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1038/s41467-025-58431-z,PVTX-405,"(3S)-3-[1'-[[3-(1-methylpyrazol-4-yl)phenyl]methyl]-6-oxospiro[2,8-dihydrofuro[2,3-e]isoindole-3,4'-piperidine]-7-yl]piperidine-2,6-dione",CN1C=C(C=N1)C2=CC=CC(=C2)CN3CCC4(CC3)COC5=C4C=CC6=C5CN(C6=O)[C@H]7CCC(=O)NC7=O,PUBCHEM,SALL4,CRBN,HiBiT degradation assay,HEK293,>1000,nM,6,33,6,,SITNTOVOBBQZJQ-VWLOTQADSA-N,PUBCHEM,PUBCHEM,SITNTOVOBBQZJQ
10.1126/science.adk4422,PT-179,"2-(2,6-dioxopiperidin-3-yl)-5-morpholin-4-ylisoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)N4CCOCC4,PUBCHEM,eGFP (fused to SD36),CRBN,Flow cytometry (eGFP:mCherry reporter),HEK293T,14.3,nM,≥20,,,,CCCSRHUSXCBFJZ-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,CCCSRHUSXCBFJZ
10.1126/science.adk4422,PT-179,"2-(2,6-dioxopiperidin-3-yl)-5-morpholin-4-ylisoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)N4CCOCC4,PUBCHEM,eGFP (fused to SD36),CRBN,Flow cytometry (eGFP:mCherry reporter),NIH 3T3,372.0,nM,≥20,,,,CCCSRHUSXCBFJZ-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,CCCSRHUSXCBFJZ
10.1126/science.adk4422,PT-179,"2-(2,6-dioxopiperidin-3-yl)-5-morpholin-4-ylisoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)N4CCOCC4,PUBCHEM,eGFP (fused to SD40 F18Q),CRBN,Flow cytometry (eGFP:mCherry reporter),HEK293T,10.1,nM,,,,,CCCSRHUSXCBFJZ-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,CCCSRHUSXCBFJZ
10.1126/science.adk4422,PT-179,"2-(2,6-dioxopiperidin-3-yl)-5-morpholin-4-ylisoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)N4CCOCC4,PUBCHEM,eGFP (fused to SD40),CRBN,Flow cytometry (eGFP:mCherry reporter),HEK293T,4.5,nM,,,,,CCCSRHUSXCBFJZ-UHFFFAOYSA-N,PUBCHEM,PUBCHEM,CCCSRHUSXCBFJZ
